kinase,aCD3_5min,aCD3_aCD226_5min,aCD3_aICOS_5min,aCD3_aCD2_5min,aCD3_10min,aCD3_aCD226_10min,aCD3_aICOS_10min,aCD3_aCD2_10min
MAP4K1,-0.4116249999999999,0.20724999999999993,1.0648750000000002,-0.23449999999999993,1.905125,0.8734999999999999,0.9356250000000002,1.717875
MAPK1,2.102528735632184,2.120505747126437,2.270494252873563,2.4570344827586204,1.811574712643678,1.7155287356321836,1.8705402298850573,2.2041264367816087
MAPK11,1.3412727272727272,1.7226363636363642,1.4591818181818181,1.948818181818182,0.7540909090909093,1.1330909090909091,0.3859090909090908,2.4173636363636364
MAPK14,1.1171875,1.34303125,0.7908437500000001,1.8430625,0.9951562500000001,0.778875,1.3519062499999999,1.74459375
MAPK3,1.824159090909091,1.8234772727272728,2.068409090909091,2.1471704545454546,1.6533522727272727,1.5231136363636362,1.746431818181818,1.9486818181818182
MAPK7,-0.3726,-1.3392000000000002,-0.9628,0.40600000000000014,-0.6401999999999999,-1.3114000000000001,-0.5098,-1.1301999999999999
MAPK8,0.5738461538461539,1.686051282051282,1.4125384615384615,1.4785128205128204,0.6585128205128206,0.9757948717948719,0.649076923076923,1.1617692307692304
MAPK9,1.973181818181818,2.4700909090909096,2.168636363636364,3.1686363636363635,2.2143636363636365,1.8658181818181818,1.6968181818181818,2.6460000000000004
MAPKAPK2,1.0633513513513513,2.0440540540540537,1.6192702702702704,1.950891891891892,0.8701621621621622,1.4195945945945945,1.1825405405405407,1.7705675675675674
MARK2,1.7592500000000002,1.9267500000000002,1.746,1.106875,1.8013750000000002,2.0040000000000004,1.585625,2.748
MARK3,2.4448,2.6046000000000005,2.0018000000000002,1.672,2.1356,2.2426000000000004,1.701,3.1382000000000003
MELK,1.2507000000000001,2.8987000000000003,2.1235,3.1106999999999996,3.2099,2.3136999999999994,1.863,3.4087000000000005
MTOR,-0.35151666666666664,-0.2957000000000001,-0.5059333333333333,-0.2835999999999998,-0.3694,-0.2972,0.1347666666666667,0.35136666666666666
NEK6,1.2922777777777776,1.1926666666666668,1.323,1.1516666666666664,1.138888888888889,1.2990555555555554,0.9036111111111109,1.336111111111111
NLK,2.7825999999999995,3.1445999999999996,2.5066,2.6166,1.8612000000000002,2.4318,1.8050000000000002,3.3245999999999993
PAK1,0.7954166666666667,1.2637500000000002,1.1153888888888888,1.2305833333333334,1.0343888888888888,0.7790000000000001,0.9081944444444444,1.0270833333333333
PAK2,-0.009714285714285755,-0.1284285714285713,-0.06071428571428566,-0.32428571428571423,-0.32985714285714274,-0.3170000000000001,-0.9947142857142859,-0.14657142857142866
PAK4,1.4470000000000003,2.6231666666666666,1.3241666666666667,2.3185000000000002,1.3436666666666668,1.3836666666666666,1.647,2.458833333333333
PDGFRB,2.113,4.385800000000001,2.9212,3.804,2.1442,1.2861999999999998,2.6688,4.4792000000000005
PDPK1,2.2043125,2.9979375,3.2055625,3.1878124999999997,2.6338749999999997,2.2288125,3.9014375,3.0106875
PIM1,1.4880769230769233,1.9313846153846157,1.6476153846153847,0.7816153846153847,1.0012307692307694,0.8231538461538462,0.9573846153846153,2.1390769230769235
PIM2,0.5405999999999999,1.6217999999999997,1.7144,2.877,1.4557999999999998,1.4374000000000002,1.3447999999999998,1.4122
PKM,-1.9517142857142855,-1.1787142857142856,-0.4128571428571429,-1.4524285714285712,-1.6035714285714289,-2.177285714285714,-1.3019999999999998,-1.2228571428571429
PLK1,1.0386451612903227,1.1621129032258066,0.8689677419354839,1.4174677419354837,0.6869516129032258,0.6840483870967743,0.8548870967741936,1.2914838709677423
PLK4,1.831,1.5102,1.4968000000000001,2.4378,0.4995999999999999,1.1798,0.5115999999999999,2.3256
