contrast_key,contrast_label,kinase,n_substrates,mean_lfc,z_perm,null_mean,null_std
aCD3_aICOS_10min,αCD3+αICOS 10min,CDK3,5,1.1909999999999998,0.45513963036422334,0.674534,1.13474188039108
aCD3_aICOS_10min,αCD3+αICOS 10min,CDK18,5,1.1909999999999998,0.30617358284449087,0.8198789999999999,1.2121261297337222
aCD3_aICOS_10min,αCD3+αICOS 10min,FGFR3,6,2.7336666666666667,1.6281894411953768,0.8590883333333333,1.1513269192785478
aCD3_aICOS_10min,αCD3+αICOS 10min,ULK2,5,-0.7192000000000001,-1.3520537183292443,0.85395,1.163526255409414
aCD3_aICOS_10min,αCD3+αICOS 10min,ALK,5,2.6222000000000003,1.5710276641521486,0.8111959999999999,1.1527511840330082
aCD3_aCD2_10min,αCD3+αCD2 10min,CDK1,235,0.8246851063829788,-1.038909183272918,1.0132791276595745,0.18153080588089548
aCD3_aCD2_10min,αCD3+αCD2 10min,MAPKAPK2,37,1.7705675675675674,1.5660031759914343,1.0052274324324324,0.4887219559121259
aCD3_aCD2_10min,αCD3+αCD2 10min,ATM,64,0.30700000000000005,-1.9273350033167067,1.019326875,0.36959162458740846
aCD3_aCD2_10min,αCD3+αCD2 10min,CHEK2,19,2.014157894736842,1.3901574425412486,1.0418507894736841,0.6994222924029035
aCD3_aCD2_10min,αCD3+αCD2 10min,CSNK2A1,78,0.5719102564102566,-1.239938219428862,1.0268103205128205,0.36687316914232965
aCD3_aCD2_10min,αCD3+αCD2 10min,ABL1,44,1.4629545454545456,0.9664508195770956,1.0401318181818182,0.4375005108462201
aCD3_aCD2_10min,αCD3+αCD2 10min,MAPK3,88,1.9486818181818182,2.854690405830196,1.0016921590909091,0.331731124733124
aCD3_aCD2_10min,αCD3+αCD2 10min,MAPK1,87,2.2041264367816087,3.6589355237293146,0.9859577586206896,0.3329298016487919
aCD3_aCD2_10min,αCD3+αCD2 10min,LYN,18,1.3364444444444445,0.35327315994426983,1.072133611111111,0.7481769443651749
aCD3_aCD2_10min,αCD3+αCD2 10min,SRC,100,1.5919899999999998,1.9903636566223666,1.00756025,0.2936296329846441
aCD3_aCD2_10min,αCD3+αCD2 10min,MAP3K8,10,3.5815000000000006,2.986597974011235,0.876298,0.9057804309586076
aCD3_aCD2_10min,αCD3+αCD2 10min,HCK,5,0.2556,-0.4707124686405491,0.8738790000000001,1.3134961174613315
aCD3_aCD2_10min,αCD3+αCD2 10min,TTK,5,0.6086,-0.2533906341421178,0.936088,1.2924234595676634
aCD3_aCD2_10min,αCD3+αCD2 10min,LATS2,7,2.272,1.0447154160947054,1.0094607142857144,1.2085006751731842
aCD3_aCD2_10min,αCD3+αCD2 10min,PAK2,7,-0.14657142857142866,-0.8738536670605624,0.8833792857142856,1.1786306484817137
aCD3_aCD2_10min,αCD3+αCD2 10min,FYN,27,2.604444444444445,3.0421759216671034,1.030472037037037,0.5173837568686283
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKAA2,14,-0.9127857142857144,-2.4532974066754254,1.078185,0.8115488602679318
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKAA1,51,1.3242941176470588,0.7411968146161905,1.0474210784313727,0.3735486091626793
aCD3_aCD2_10min,αCD3+αCD2 10min,AKT1,97,0.9461443298969072,-0.22622538829668856,1.0120220618556701,0.29120397341241827
aCD3_aCD2_10min,αCD3+αCD2 10min,SRPK2,5,-1.3282,-1.7841910691577192,1.1321809999999999,1.3789896399164785
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKCD,28,1.6749285714285715,0.9677186307116171,1.0720282142857145,0.6230120388397514
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKCE,11,2.8103636363636357,1.8484899004912596,1.164115,0.8905910905578247
aCD3_aCD2_10min,αCD3+αCD2 10min,MAPK14,32,1.74459375,1.3759473972741725,0.9786801562499999,0.5566445310825959
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKCA,70,1.1105285714285713,0.3207848786925539,0.9957410714285715,0.3578332634251575
aCD3_aCD2_10min,αCD3+αCD2 10min,AKT3,13,1.4056923076923078,0.46842753729760067,1.0207146153846154,0.8218511117614099
aCD3_aCD2_10min,αCD3+αCD2 10min,AKT2,9,2.453,1.4247478213667515,1.0227505555555556,1.0038614714795038
aCD3_aCD2_10min,αCD3+αCD2 10min,CDK5,35,1.149142857142857,0.20393969263201714,1.0407917142857144,0.5312901155178669
aCD3_aCD2_10min,αCD3+αCD2 10min,CHEK1,152,1.2303947368421053,0.9411465011474299,0.9976686184210527,0.24727937482349122
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKACA,118,1.6876949152542373,2.093863862720452,1.071988813559322,0.29405259465864186
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKCZ,8,2.80225,1.6076991894255253,1.035810625,1.098737491825941
aCD3_aCD2_10min,αCD3+αCD2 10min,ROCK1,17,1.4858823529411764,0.6053898593002123,1.0310982352941176,0.751225199200986
aCD3_aCD2_10min,αCD3+αCD2 10min,CDK2,159,1.0324528301886793,0.1216016575395684,1.0043959433962264,0.2307278318416289
aCD3_aCD2_10min,αCD3+αCD2 10min,BCR,5,3.2202000000000006,1.3935979803659375,1.202629,1.447742482713858
aCD3_aCD2_10min,αCD3+αCD2 10min,AURKB,77,0.7473896103896104,-0.817168587343506,1.0296184415584415,0.34537405810753846
aCD3_aCD2_10min,αCD3+αCD2 10min,MAPK8,39,1.1617692307692304,0.15985297232609955,1.0860008974358974,0.47398764146071576
aCD3_aCD2_10min,αCD3+αCD2 10min,GSK3B,53,0.8076792452830189,-0.4002974432317454,0.9733683018867925,0.4139148510820007
aCD3_aCD2_10min,αCD3+αCD2 10min,CAMK2A,14,0.1812142857142856,-1.0471260488488818,1.025337857142857,0.8061336764151047
aCD3_aCD2_10min,αCD3+αCD2 10min,MTOR,60,0.35136666666666666,-1.6580693665004478,1.0082688333333334,0.3961849726788794
aCD3_aCD2_10min,αCD3+αCD2 10min,PKM,7,-1.2228571428571429,-1.9876775008704288,1.0336942857142857,1.1352703985345995
aCD3_aCD2_10min,αCD3+αCD2 10min,PDPK1,16,3.0106875,2.7033612205249264,1.01865125,0.7368738720063446
aCD3_aCD2_10min,αCD3+αCD2 10min,CSNK1E,6,3.2086666666666663,1.8521203973288636,0.9499949999999999,1.219505853898123
aCD3_aCD2_10min,αCD3+αCD2 10min,CSNK1D,13,1.2854615384615389,0.339195042408518,1.0234488461538462,0.7724543685757386
aCD3_aCD2_10min,αCD3+αCD2 10min,CSNK1A1,13,0.7573846153846157,-0.3582638452975048,1.0365203846153848,0.7791346319050777
aCD3_aCD2_10min,αCD3+αCD2 10min,PTK6,5,2.3214,0.9925110692054222,0.9590859999999999,1.3725932559025587
aCD3_aCD2_10min,αCD3+αCD2 10min,PAK1,36,1.0270833333333333,0.12612152156197423,0.9633256944444445,0.5055254495764968
aCD3_aCD2_10min,αCD3+αCD2 10min,JAK2,14,1.3145714285714287,0.487531073284283,0.9301289285714286,0.7885497377842599
aCD3_aCD2_10min,αCD3+αCD2 10min,MARK2,8,2.748,1.7577813400097624,0.984709375,1.0031342265757623
aCD3_aCD2_10min,αCD3+αCD2 10min,MARK3,5,3.1382000000000003,1.4360821864812012,1.061361,1.4461839437538258
aCD3_aCD2_10min,αCD3+αCD2 10min,AURKA,26,1.3400384615384615,0.6066542617551353,1.0134657692307691,0.5383176430062028
aCD3_aCD2_10min,αCD3+αCD2 10min,PAK4,6,2.458833333333333,1.2697384882262162,0.9027783333333333,1.2254925045028433
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKCQ,24,2.1165833333333333,1.653794688605176,1.013039375,0.6672799023584187
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKG1,15,2.2332000000000005,1.6476298876576159,1.0060850000000001,0.7447758803068034
aCD3_aCD2_10min,αCD3+αCD2 10min,PTK2,15,0.026933333333333333,-1.2787963131460687,1.0498456666666667,0.7999024729878876
aCD3_aCD2_10min,αCD3+αCD2 10min,MAPK11,11,2.4173636363636364,1.5554826445704488,0.973105,0.9284955003547937
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKCB,21,1.5674761904761905,0.7756157381895584,1.030481904761905,0.6923457831937979
aCD3_aCD2_10min,αCD3+αCD2 10min,MAPK9,11,2.6460000000000004,1.8622338820246247,0.9678572727272727,0.9011449869273387
aCD3_aCD2_10min,αCD3+αCD2 10min,CHUK,8,2.6731249999999998,1.6509434580477524,0.9117743749999999,1.0668751957640055
aCD3_aCD2_10min,αCD3+αCD2 10min,ULK1,9,-1.5317777777777777,-2.593409165290164,1.135203888888889,1.0283690296005685
aCD3_aCD2_10min,αCD3+αCD2 10min,RPS6KB1,19,1.7899473684210527,1.0417121278709527,1.0983950000000002,0.6638613009473593
aCD3_aCD2_10min,αCD3+αCD2 10min,PIM1,13,2.1390769230769235,1.1920235102508447,1.0737915384615384,0.8936781661220848
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKCI,11,1.7205454545454548,0.8372356869323666,0.9920854545454546,0.8700775795512006
aCD3_aCD2_10min,αCD3+αCD2 10min,BRAF,7,2.5797142857142856,1.591871688521213,0.9341485714285714,1.0337301216873709
aCD3_aCD2_10min,αCD3+αCD2 10min,RPS6KA1,29,2.5028275862068963,2.8660408257190517,1.0166374137931034,0.5185516406734811
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKD1,15,2.871466666666666,2.4003376803785144,1.0921823333333334,0.7412641762357177
aCD3_aCD2_10min,αCD3+αCD2 10min,RAF1,7,2.5008571428571433,1.2138808809232267,1.0937257142857144,1.1592005860585135
aCD3_aCD2_10min,αCD3+αCD2 10min,RPS6KA3,11,2.4107272727272724,1.5335161131616588,0.99969,0.9201320159708847
aCD3_aCD2_10min,αCD3+αCD2 10min,IKBKB,14,0.7839285714285715,-0.23281185706527865,0.9684203571428571,0.7924501270678646
aCD3_aCD2_10min,αCD3+αCD2 10min,ATR,28,-0.01650000000000002,-1.7270853783043867,1.0305471428571429,0.6062509450952043
aCD3_aCD2_10min,αCD3+αCD2 10min,CDK9,19,-0.2100526315789473,-1.6754451112265547,1.011533947368421,0.7291116675574486
aCD3_aCD2_10min,αCD3+αCD2 10min,PLK1,62,1.2914838709677423,0.5917241198585691,1.064933064516129,0.38286559369214546
aCD3_aCD2_10min,αCD3+αCD2 10min,NEK6,18,1.336111111111111,0.4853394111353032,0.9827691666666667,0.7280306036097683
aCD3_aCD2_10min,αCD3+αCD2 10min,CAMKK1,5,4.3042,2.1861617588895723,1.038999,1.4935770359730878
aCD3_aCD2_10min,αCD3+αCD2 10min,MAP4K1,8,1.717875,0.6433862801779046,1.02979625,1.0694644433663358
aCD3_aCD2_10min,αCD3+αCD2 10min,SGK1,17,1.4813529411764705,0.581529750320369,1.0535291176470587,0.7356869073228335
aCD3_aCD2_10min,αCD3+αCD2 10min,DYRK2,7,-0.178,-1.063490872119013,0.9871121428571429,1.0955544362460288
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKDC,15,0.7305333333333334,-0.33113960270562365,0.9680789999999999,0.7173580711149182
aCD3_aCD2_10min,αCD3+αCD2 10min,LCK,20,2.74575,2.5804788543971493,1.0165924999999998,0.6700917145875879
aCD3_aCD2_10min,αCD3+αCD2 10min,GSK3A,18,0.3499444444444445,-1.016533035771583,1.0497494444444444,0.6884232733949707
aCD3_aCD2_10min,αCD3+αCD2 10min,JAK1,5,-1.9371999999999996,-2.2517929786667454,0.9327179999999999,1.2745034855287793
aCD3_aCD2_10min,αCD3+αCD2 10min,MELK,10,3.4087000000000005,2.3148092366027293,1.1077005,0.9940341794112606
aCD3_aCD2_10min,αCD3+αCD2 10min,BRSK1,6,2.7550000000000003,1.321894397826628,1.10708,1.2466351341751671
aCD3_aCD2_10min,αCD3+αCD2 10min,MAP3K7,13,2.5972307692307695,1.950843806953553,1.007181923076923,0.8150569720068335
aCD3_aCD2_10min,αCD3+αCD2 10min,CDK7,17,0.4884117647058823,-0.6453189211952947,0.9704279411764705,0.7469425746540511
aCD3_aCD2_10min,αCD3+αCD2 10min,DAPK3,6,2.143166666666667,0.954634090124509,1.0665799999999999,1.1277479798843686
aCD3_aCD2_10min,αCD3+αCD2 10min,PIM2,5,1.4122,0.2918566008044551,1.028039,1.316266272344442
aCD3_aCD2_10min,αCD3+αCD2 10min,CDK4,16,1.155125,0.010379426205571115,1.1467184375,0.809925552097269
aCD3_aCD2_10min,αCD3+αCD2 10min,CDK6,16,1.0281875,-0.06300321636216279,1.0742800000000001,0.7315896340124217
aCD3_aCD2_10min,αCD3+αCD2 10min,MAP3K5,7,3.1630000000000003,1.8689618976455977,0.9222450000000001,1.1989302739787067
aCD3_aCD2_10min,αCD3+αCD2 10min,STK11,12,0.13716666666666674,-1.0259442630743603,0.9940408333333334,0.8352053786030679
aCD3_aCD2_10min,αCD3+αCD2 10min,PLK4,5,2.3256,0.7837736282002901,1.250483,1.3717187735299234
aCD3_aCD2_10min,αCD3+αCD2 10min,ROCK2,7,0.7178571428571429,-0.3062751274725757,1.0714778571428571,1.1545851509518283
aCD3_aCD2_10min,αCD3+αCD2 10min,CDC7,7,0.7344285714285714,-0.3325687949795952,1.0916957142857142,1.0742653798263393
aCD3_aCD2_10min,αCD3+αCD2 10min,ZAP70,15,1.2020666666666666,0.11918006740298052,1.105415,0.8109717402647606
aCD3_aCD2_10min,αCD3+αCD2 10min,YES1,6,-1.5735000000000001,-1.8780019751464672,0.8620041666666667,1.2968592146857139
aCD3_aCD2_10min,αCD3+αCD2 10min,FER,6,1.6286666666666667,0.5877568385214766,0.9303883333333335,1.1880394877069866
aCD3_aCD2_10min,αCD3+αCD2 10min,CAMK1,5,0.49139999999999995,-0.30882074154852346,0.924645,1.4029012359324526
aCD3_aCD2_10min,αCD3+αCD2 10min,HIPK2,9,-0.1624444444444443,-1.205854597918876,1.0400555555555555,0.9972180742813722
aCD3_aCD2_10min,αCD3+αCD2 10min,EGFR,14,2.3276428571428567,1.5601366561091692,0.9515178571428572,0.8820541422518223
aCD3_aCD2_10min,αCD3+αCD2 10min,MAPK7,5,-1.1301999999999999,-1.6291399407331828,1.057398,1.3427931789674785
aCD3_aCD2_10min,αCD3+αCD2 10min,PDGFRB,5,4.4792000000000005,2.684288035951069,0.835954,1.357248533393386
aCD3_aCD2_10min,αCD3+αCD2 10min,DYRK1A,8,0.2733749999999999,-0.6658714583511368,1.021870625,1.1240842592254385
aCD3_aCD2_10min,αCD3+αCD2 10min,NLK,5,3.3245999999999993,1.7851608589180497,1.0551499999999998,1.2712859956919893
aCD3_aCD2_10min,αCD3+αCD2 10min,SYK,14,2.3496428571428574,1.591285152660529,1.0364667857142857,0.8252298899622256
aCD3_aCD2_10min,αCD3+αCD2 10min,ITK,7,4.860714285714286,3.7554953378250726,1.056417857142857,1.0129945816347674
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKD2,11,3.924363636363637,3.4367962472591307,1.0148577272727273,0.8465750366816948
aCD3_aCD2_10min,αCD3+αCD2 10min,RPS6KB2,5,0.23800000000000007,-0.505280440206373,0.938472,1.3863034154140308
aCD3_aCD2_10min,αCD3+αCD2 10min,TBK1,13,2.5461538461538455,1.9051123633630058,1.0269523076923077,0.7974340871841084
aCD3_aCD2_10min,αCD3+αCD2 10min,LATS1,9,1.3775555555555554,0.2917824254859324,1.1031244444444446,0.9405333808370233
aCD3_aCD2_10min,αCD3+αCD2 10min,PTK2B,6,-0.4843333333333331,-1.3624659066976499,1.0888966666666666,1.1546931136157386
aCD3_aCD2_10min,αCD3+αCD2 10min,RET,11,4.7450909090909095,4.23889126793823,1.0394845454545454,0.8741923605506278
aCD3_aCD2_10min,αCD3+αCD2 10min,MAP2K1,7,3.375714285714286,2.0964025488596807,0.9065314285714285,1.1778190493452447
aCD3_aCD2_10min,αCD3+αCD2 10min,UHMK1,5,3.3513999999999995,1.6040981162700416,0.983509,1.476150976042526
aCD3_aCD2_10min,αCD3+αCD2 10min,CDK12,7,-2.0035714285714286,-2.654330006846062,1.0007949999999999,1.1318737386920807
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKAG2,8,-0.515625,-1.3503206372839764,0.97021,1.100357173677354
aCD3_aCD2_10min,αCD3+αCD2 10min,PRKAB1,5,-0.08620000000000001,-0.7753899659444352,0.884125,1.2514025749844873
aCD3_aCD2_10min,αCD3+αCD2 10min,CAMK2B,5,2.4096,1.0891300383930735,1.057501,1.2414486354585508
aCD3_aCD2_10min,αCD3+αCD2 10min,UL97,11,0.8239090909090908,-0.09009334673204697,0.906305,0.9145615306751645
aCD3_aCD2_10min,αCD3+αCD2 10min,CDK3,5,1.2701999999999998,0.24705921456359678,0.9056350000000001,1.475617902550059
aCD3_aCD2_10min,αCD3+αCD2 10min,CDK18,5,1.2701999999999998,0.1448939323500244,1.0670490000000001,1.4020669927657288
aCD3_aCD2_10min,αCD3+αCD2 10min,FGFR3,6,2.4275,1.0745374977844484,1.1250974999999999,1.2120586789063936
aCD3_aCD2_10min,αCD3+αCD2 10min,ULK2,5,-0.6217999999999999,-1.186332676268614,0.8621469999999999,1.2508691951969793
aCD3_aCD2_10min,αCD3+αCD2 10min,ALK,5,4.282,2.3666444580869204,1.106804,1.341644702545085
