gene	score
VRK3	-0.4867758033200066
BRD7	-0.4874747326099226
NAA10	-0.4935702661631175
CD274	-0.525958881687393
LBR	-0.5586421236032871
PHC3	-0.5648770679494979
PATL1	-0.5648770679494979
LIMK2	-0.5884433072661538
KIAA0319L	-0.5897850598070566
FIP1L1	-0.6130991825257612
REPIN1	-0.6350744959593467
PRPF19	-0.6550586019711987
ABCC4	-0.6700403260488936
WDR4	-0.6823378758801677
ORC2	-0.6923131931824692
ZC3H18	-0.7175999977383491
ATP5F1B	-0.7401531980435693
KMT2B	-0.7737240575729174
RRBP1	-0.782027514549663
PPHLN1	-0.7929311573887473
HLA-H	-0.8005807786025758
TCF20	-0.8005807786025758
SPATA13	-0.800879171855633
AKAP10	-0.8015279429793093
MVP	-0.8403540349535166
ZNF592	-0.8439999424089086
SRSF7	-0.8492908900360547
CHERP	-0.8532251361713947
AKAP5	-0.871156760523369
TRIM33	-0.8838000504565773
AFF4	-0.8844430471632285
TINF2	-0.9122167423238615
CC2D1A	-0.9214965191373995
H1-3	-0.9231359591483181
DGKQ	-0.9247750995663572
EIF3G	-0.9322406518789045
PTGER4	-0.9524212337092899
HDAC1	-0.953691326845204
RRM2	-0.960325912871687
ANKHD1	-0.967227822572635
FARP2	-0.9698611746134134
TAF9	-0.9734942168544427
SPAG7	-0.9800232773216015
SCAF11	-1.000177569138108
BAG3	-1.0048074843420416
RALY	-1.0048074843420416
SMG9	-1.029715281046225
SMARCA4	-1.029715281046225
ZFPM1	-1.031207312580124
MIOS	-1.0516940898578835
HOOK3	-1.0516940898578835
NSD1	-1.057555702621794
GFI1	-1.0727951166447272
SON	-1.0796517342855647
CDK13	-1.0868878036015124
KNOP1	-1.0927393820899096
GPR35	-1.1148185718738357
AKNA	-1.1268892284879701
NUP160	-1.1321150848214856
DBF4	-1.1403395587548624
MAP3K3	-1.1487843396106918
EMB	-1.1568324510131698
SMARCA5	-1.165657093105235
KMT2E	-1.191084984666703
SRPK2	-1.1946910667422785
RIF1	-1.201296791198264
GSE1	-1.2039021573847375
PEX16	-1.2113200263748627
TTF1	-1.2155267942239243
TP53BP1	-1.2213342228148543
DPYSL2	-1.223935970167136
G6PD	-1.230739016312807
MTMR3	-1.2501379288518326
SNRPA1	-1.2575309169094229
RPS14	-1.2629179364781364
YBX3	-1.2645137535900492
HNRNPD	-1.2844871774352904
UTP18	-1.2922666769170656
NOSIP	-1.2958590800012688
MEF2A	-1.296042736749809
ARHGAP10	-1.2986339889719625
ARHGAP4	-1.3049951399256792
TRMT10A	-1.3085252120442326
CCNK	-1.3091121882547547
BRIX1	-1.3158707548742203
BRAP	-1.3158707548742203
RPS9	-1.323377191190018
CC2D1B	-1.3387068257389514
CCSER2	-1.3517681375100288
DOCK10	-1.3543466969316844
KIAA1143	-1.3549248469889452
RFX1	-1.3650799158237905
TLK1	-1.3786836562329388
IFI16	-1.379830425149257
MLLT1	-1.3804031801744128
AGFG1	-1.382975514475744
RIC8A	-1.402830846009155
FUBP1	-1.4099700043360188
LSR	-1.4141074529464208
NUP188	-1.4146755339830202
NCAPD2	-1.4158104052469305
BIN1	-1.430204630538168
ATAD2	-1.460826624896149
ZDHHC20	-1.4635045706578538
TNRC18	-1.464062990058648
SAP30BP	-1.4913848295349061
IVNS1ABP	-1.493135759351047
ARHGAP12	-1.4947807052660806
RPL29	-1.5100578469306074
PHF23	-1.5116023728648387
KTN1	-1.5151464206109866
STAU2	-1.5219412807357753
CEP43	-1.5307853209646176
SENP7	-1.5405892063710094
BCORL1	-1.5457111732524245
VDAC2	-1.5482403932801416
SMG8	-1.5502972995720676
SEPTIN1	-1.5684049458943627
RBM15	-1.5704556679603436
GPKOW	-1.5755953207475974
POLR1G	-1.5973325075424243
RGS14	-1.59784699102243
SFMBT1	-1.6018994788714251
PTPN6	-1.6074853806385603
LANCL1	-1.6260232147054057
ARFGEF2	-1.626512623680167
PDIA5	-1.626512623680167
LRRFIP2	-1.6285026360577548
PTPN1	-1.6369490669932125
ZNF174	-1.6448798352655356
EIF4G3	-1.6597887582883941
CFL1	-1.6731104960106231
HNRNPL	-1.680909307438782
FTH1	-1.6832627758978356
PDHA1	-1.6930655014676876
EXOSC10	-1.6930655014676876
ATP2B4	-1.70014198831075
PHF6	-1.700599459218456
CENPE	-1.7019677936226245
SRSF2	-1.7083791289717647
LYST	-1.7121605061038128
TCOF1	-1.721563850277469
CRYBG1	-1.721563850277469
CLTC	-1.7228706922580241
DIDO1	-1.7237382418591163
RNF31	-1.7237382418591163
BCL9L	-1.726034010181393
DGCR8	-1.7301786778585657
THEMIS	-1.7316053517265853
WDHD1	-1.7377273128181545
SNAP23	-1.7401494092306806
MAST3	-1.7420824077723909
ARID4B	-1.7420824077723909
PHKB	-1.7477968113107072
RGS3	-1.7478323323469682
MPP1	-1.7524460929266061
DBN1	-1.7524460929266061
ATAD5	-1.7548419686577807
CWF19L2	-1.7570286278943124
RILPL2	-1.7573790729562786
BSG	-1.7573790729562786
TAB3	-1.7613141732783162
MYO1F	-1.761698589217911
HAUS6	-1.7709866479721936
LEMD3	-1.7720979104620236
NAP1L4	-1.7818132450575375
KDM2B	-1.7913948868205223
RABEP1	-1.7917353658404678
POM121C	-1.792074841786293
SNW1	-1.797090460794704
NCOR1	-1.8063953395863244
UNG	-1.8067204451507344
NIPBL	-1.8142831975184879
WDR44	-1.8149131822438676
DCP1A	-1.8149131822438676
IRF2BPL	-1.8149131822438676
SLAMF6	-1.816083805436942
TPX2	-1.8196010724030924
MMTAG2	-1.8196010724030924
HNRNPA3	-1.8196010724030924
MTRR	-1.8196010724030924
FXR1	-1.8332648468789812
IKZF1	-1.8332648468789812
RIPK1	-1.835383944229252
RPA2	-1.8410264379550618
ITSN2	-1.854147573474127
AKT1S1	-1.8566653383086928
BLTP3A	-1.8736640941939022
DDX39A	-1.8743843278990038
TUBA1B	-1.8805579200459508
ATXN2L	-1.8814723334826735
MYO9B	-1.8819212801129357
BAZ2A	-1.8870192369549421
RABGAP1	-1.8929059745031547
ZNF367	-1.8931083719246924
GATAD2A	-1.894903232049481
NIFK	-1.9260507292550688
LATS1	-1.9314211045215604
GIT2	-1.9314211045215604
GPATCH4	-1.9573167012677033
TOP2B	-1.966079648324449
ZC3H12A	-1.9663731845104315
TRIM56	-1.9740774572824398
SIRT1	-1.9773471980937578
NFIL3	-1.9848658609598444
SOS1	-1.9894745749938725
MIA2	-2.014654548600344
TSC22D4	-2.0326823149415953
USP24	-2.043027452781393
RBL1	-2.0686076742393444
ANKRD17	-2.072869483207444
RBL2	-2.073892442341132
TNIK	-2.0799987291811495
FOXN3	-2.1059190713292315
AAK1	-2.109898402276824
ADRM1	-2.109898402276824
RNF213	-2.125406688259647
RAPGEF1	-2.136169635316392
ETS1	-2.136169635316392
MCM4	-2.1697955392469694
ARID5A	-2.1697955392469694
ZC3H8	-2.181708246195135
HIVEP1	-2.1904344479021316
VCPIP1	-2.1922930688433224
DOCK2	-2.1930012720637375
DDX41	-2.1953810744269924
KANSL3	-2.216883381841558
GTF3C1	-2.2396108558755685
MAST2	-2.242416097262625
TMIGD2	-2.24901667413217
CDC23	-2.311577516576788
RICTOR	-2.3288487496163564
UBE2E3	-2.343255939038077
ADD3	-2.3579537057328324
ANKS1A	-2.3833928332053866
BRAF	-2.447647847703699
ARHGAP45	-2.452809311573298
SYTL2	-2.521901959985743
GBF1	-2.5272959077508026
UTP3	-2.537215792131592
SMG6	-2.5505542681445887
MIDEAS	-2.551989241290961
SVIL	-2.5554185542917303
SEC16A	-2.5676721192672685
PRRC2C	-2.580478763100918
ZC3HAV1	-2.6298107635462578
SMG1	-2.6374828201973304
HIVEP2	-2.6683431888464506
TAF1	-2.7683248382069436
LAT	-2.7747207139381183
SLC4A7	-2.7747207139381183
PEAK1	-2.867814335274673
PPP1R18	-2.912923245575703
STK10	-2.976362548636219
LIG1	-3.0147655435829885
EPB41	-3.1375808602115876
PAK1	-3.2780244867691435
KIAA0930	-3.3293530601712846
PAK2	-3.4602300393829193
ARHGAP30	-3.5923131931824694
SRRM1	-3.6089311573887475
PBRM1	-3.6258693029012607
MORC2	-3.7544143235629845
MICALL1	-3.801902157384738
POLR1F	-4.183788758288394
PTPRK	-4.196587564602586
RASAL3	-4.3808323323469684
ARHGAP35	-4.4740534077683805
PI4K2A	-4.809574079253011
THOC2	-5.251958393604786
ZEB1	-5.320629454882438
PCM1	-5.392751981665837
POLR2A	-5.827569463554474
MAP4K4	-6.318539467890493
FRYL	-6.525509472226513
