gene	score
SUDS3	-0.6319592456269797
SMAP1	-0.6413316523358229
CCSER2	-0.6760737384023621
H1-5	-0.6777586897981193
SNRPA1	-0.7092300393829191
ATP2B4	-0.7149129203605024
H1-2	-0.7236421236032872
UNG	-0.7580483805967299
AATF	-0.7777691617575568
SMG6	-0.7791281365756377
BSG	-0.7798072688241353
REPIN1	-0.7868432407215185
ZC3H8	-0.7981993644258134
NUP160	-0.8369382500781113
CC2D1A	-0.8416408794884968
RNF213	-0.844315930366039
KDM2B	-0.8660136970607946
EMB	-0.8957253504993391
SFMBT1	-0.8993974573301936
PHF6	-0.9004122898410395
PCNP	-0.9040834034323623
SVIL	-0.9097542677728777
DPYSL2	-0.9100952471882962
SH3GL1	-0.9157741983159917
GIT1	-0.9247807678822767
OTUD7B	-0.9251172162147608
KNOP1	-0.9287850598070566
RFX7	-0.9311199839008122
POLR1F	-0.9427870636224136
CCDC86	-0.9571204564586855
KMT2A	-0.9607867687880985
RABEP1	-0.9761186232995404
NIFK	-0.9777841646908628
HIVEP1	-1.0037792406437829
MPP1	-1.0061079971069065
FTH1	-1.016088019130899
MMTAG2	-1.0177504408147156
RNF214	-1.025397497409311
KIAA0319L	-1.0353800167051663
TRMT10A	-1.0407003694899277
AKAP10	-1.0463601466116559
NUP188	-1.0490196569964862
RB1CC1	-1.0746287257722262
PAK1	-1.0799431779078488
DDX42	-1.0995688271346278
DBN1	-1.109224558799594
TEX2	-1.1294991116276896
CFL1	-1.1407667819199323
SMG8	-1.1514194852345687
MVP	-1.1520719106006478
SLAMF6	-1.1527240575729174
MCM2	-1.182281253725242
DDX41	-1.2125279429793094
MTRR	-1.2461201800549189
LANCL1	-1.2467675251578287
USP24	-1.2523540349535165
MAP3K1	-1.2772251361713949
VDAC2	-1.2815131778448943
SLC4A7	-1.2888000504565773
CEP43	-1.3030857501608433
RGS14	-1.3226536153695647
CHERP	-1.359135959148318
YTHDC1	-1.3869662902798048
SMG1	-1.3869662902798048
PHACTR2	-1.3961499158968542
ARFGEF2	-1.39778572763073
ARID4B	-1.405056433619043
NCAPH2	-1.407325912871687
NFIL3	-1.4105941612547561
SNAP23	-1.412227822572635
ARHGAP9	-1.4134942168544427
CDC23	-1.4203914795326378
ELMO1	-1.4306547626775952
TTF1	-1.4325473388342675
SMG9	-1.4408074843420415
ARHGAP10	-1.4420663672988754
AGFG1	-1.4420663672988754
LAT2	-1.4643416919650862
EIF3G	-1.4649674614534307
TRAIP	-1.469842831178262
RUFY2	-1.4794673063110226
SPAG5	-1.4794673063110226
DGKQ	-1.4883387795212115
BRAP	-1.50507289012778
RPS9	-1.5063149589024192
SRSF7	-1.5121755761363413
BLTP3A	-1.5237393820899097
RPL29	-1.5428185718738356
LSP1	-1.5586619946738938
TAF9	-1.56888922848797
TOP2B	-1.583727494896694
TRIM33	-1.5903395587548625
ABLIM1	-1.593951275776917
RFX1	-1.5971736668280723
TPX2	-1.5980046365612206
GTPBP1	-1.60122353116738
TUBA1B	-1.60883245101317
APOBR	-1.6116570931052352
CENPE	-1.624084984666703
EIF3E	-1.6339021573847374
PDHA1	-1.6449235914026494
KTN1	-1.6533342228148542
ZNF367	-1.6643392974793405
LIMK2	-1.6675387544288804
HLA-H	-1.6857042575832635
KANSL3	-1.6898153374912828
ITSN2	-1.6905844595339388
BUD13	-1.7088692276357265
UTP3	-1.712609793746133
RILPL2	-1.7195025868857692
LYST	-1.7279603680252065
RIC8A	-1.7345474272238293
POM121C	-1.7402606278175135
SPATA13	-1.7409700043360186
VCPIP1	-1.7527057638236916
ORC2	-1.7545045706578535
MAX	-1.755062990058648
CIT	-1.755620960013462
ZC3H18	-1.7628483270141138
ZDHHC20	-1.7645140879250492
FKBP15	-1.7671357593510468
SON	-1.7719673645026124
TRIP12	-1.7809412807357752
NIPBL	-1.7830211649638408
IRF2BPL	-1.7847123106055767
RALY	-1.785459153207855
ZC3H12A	-1.7855892063710097
OTUD4	-1.7897691024233613
UTP18	-1.7912972995720677
FXR1	-1.7969802497608114
WARS1	-1.7986779027018753
MLLT1	-1.798716009768454
PRRC2C	-1.8067858088938167
MIOS	-1.81184699102243
HNRNPA3	-1.8168994788714252
CD274	-1.8219780573583322
MTMR3	-1.8300135783945932
LATS1	-1.8375255796913266
CDK13	-1.8489283979408053
MYO9B	-1.8553928825572195
GIT2	-1.8558215637261617
PTPN1	-1.8631959477101143
SRSF2	-1.8631959477101143
ARHGAP4	-1.8661544736332998
MICAL1	-1.8705398090113927
CDCA2	-1.8724366839236282
IKZF1	-1.8763812897665628
UNK	-1.8803233246102289
PDIA5	-1.8866670809664887
TCOF1	-1.8866670809664887
MEF2A	-1.8954579938387845
LEMD3	-1.8983830069485825
ARHGAP12	-1.899844514031603
NCAPD2	-1.9148766008829825
RABGAP1	-1.9231365635169537
POLR1G	-1.9234842045855767
RIF1	-1.92593201826592
AAK1	-1.9429304910274268
TINF2	-1.9441267725622486
PPHLN1	-1.958602830802202
ZGRF1	-1.9710312677277186
TSC22D4	-1.9895658340495541
RRBP1	-2.0298465843563176
FARP2	-2.032607512240769
TNIK	-2.0343648948496735
WDR4	-2.0503585629637677
PHF23	-2.054833587933264
SOS1	-2.0620183849327485
AKAP5	-2.0623792465070143
CDK12	-2.0839837013968134
FOXN3	-2.084331117529617
PI4K2A	-2.0877109317121527
RAPGEF1	-2.0907353658404677
PHC3	-2.093074841786293
TCF20	-2.111741990221596
MAP3K7	-2.1120691868617802
ATP5F1B	-2.1146894462103996
MAP7D1	-2.1180103303849123
BAG3	-2.1212831975184883
TNRC18	-2.123913182243867
RPS14	-2.1264691159637086
ARHGAP45	-2.1389011617247657
ABL1	-2.140794636259754
TRIM28	-2.1532608943720732
SPAG7	-2.1564130514992472
RRM2	-2.1589820963927986
DENND4B	-2.179147573474127
HNRNPD	-2.1941773169161425
TAB3	-2.1941773169161425
MAP3K3	-2.2103259034147835
LIG1	-2.2115579200459505
GTF3C1	-2.2312457877955736
DCP1A	-2.236143671164091
ARID5A	-2.24058426380857
ADD3	-2.24058426380857
NDRG1	-2.24058426380857
MTHFD1	-2.2442346035312104
IVNS1ABP	-2.257496798559943
SIRT1	-2.266098237413251
FRYL	-2.2902366812530843
G6PD	-2.3273471955260367
SMARCA5	-2.3275128158613114
YBX3	-2.340316701267703
PTPRK	-2.363517431559848
GATAD2A	-2.363517431559848
SRPK2	-2.401590964349481
RALB	-2.4204566029780246
BACH2	-2.4204566029780246
ARHGAP30	-2.435370612964324
CCNK	-2.4653749502303817
NCOA2	-2.4765653250836164
ABCC4	-2.4908169953584487
RGS3	-2.499913198449582
BORA	-2.5119992017390227
TMIGD2	-2.55364552720027
DOCK2	-2.577351294102581
DOCK10	-2.584232780233854
HDAC1	-2.584232780233854
NFATC2	-2.6013925443002
ANKS1A	-2.6250056940520863
CC2D1B	-2.6326862296223794
PRPF19	-2.6442204372454237
GSE1	-2.6480967768982673
BIN1	-2.6874344479021315
STAU2	-2.7193810744269924
LSR	-2.7658119729937996
RASAL3	-2.7658119729937996
BRIX1	-2.7678165886923365
ZNF174	-2.7678165886923365
HIVEP2	-2.7960679147980425
GBF1	-2.798803592269283
RAB11FIP1	-2.836647555930549
EEF2	-2.8653928332053864
SLC4A2	-2.9380145046313846
GPRIN3	-2.9383001552836934
GPR35	-2.9383001552836934
ZC3HAV1	-2.973230898708092
SPEN	-3.060801183285451
MED1	-3.1712600350469007
BCORL1	-3.2408092363077636
SYTL2	-3.2487494375383617
LARP4	-3.2619100130080563
PAK2	-3.2818992985652415
THEMIS	-3.4107574905606755
MIA2	-3.416901745911623
ANKHD1	-3.443969206075042
SEC14L1	-3.461923245575703
MICALL1	-3.463845333155264
NCOR1	-3.4855728071892744
IFI16	-3.5013625486362185
RNF31	-3.5081746624880434
BAZ2A	-3.537066781234286
ANKRD17	-3.591667321490192
AKT1S1	-3.8079934164404183
BCL11B	-3.832024486769143
TAF1	-3.8980301930629753
AKNA	-3.9013530601712847
EMD	-4.072361113193598
CARD11	-4.140880017344075
PPP1R18	-4.179690718274137
MAST3	-4.220207312580125
NOSIP	-4.220207312580125
BRAF	-4.9050534077683805
PTGER4	-4.930422828869368
EEF1D	-5.01593746578945
EP300	-6.04163750790475
TBC1D10B	-6.04163750790475
NIBAN2	-6.24760751224077
TRMT2A	-6.289569463554476
EEF1AKMT2	-6.346630726946175
ATXN7L3	-6.346630726946175
AFF4	-7.811509472226512
